14800; 58597; 12604; 6938; 245; 
14810; 58394; 12346; 7141; 207; 
14820; 58189; 12091; 7346; 172; 
14830; 57980; 11838; 7555; 140; 
14840; 57770; 11587; 7765; 111; 
14850; 57557; 11338; 7978; 86; 
14860; 57341; 11091; 8194; 64; 
14870; 57123; 10846; 8412; 45; 
14880; 56903; 10604; 8632; 29; 
14890; 56680; 10364; 8855; 17; 
14900; 56455; 10126; 9080; 8; 
14910; 56227; 9890; 9308; 2; 
14920; 55997; 9657; 9538; 0; 
14930; 55765; 9425; 9770; 0; 
14940; 55530; 9197; 10005; 4; 
14950; 55294; 8970; 10241; 12; 
14960; 55055; 8746; 10480; 22; 
14970; 54813; 8524; 10722; 36; 
14980; 54570; 8305; 10965; 54; 
14990; 54324; 8088; 11211; 74; 
15000; 54076; 7874; 11459; 98; 
15010; 53826; 7662; 11709; 125; 
15020; 53574; 7453; 11961; 155; 
15030; 53320; 7246; 12215; 188; 
15040; 53064; 7042; 12471; 225; 
15050; 52805; 6840; 12730; 265; 
15060; 52545; 6641; 12990; 308; 
15070; 52283; 6445; 13252; 355; 
15080; 52019; 6251; 13516; 405; 
15090; 51753; 6060; 13782; 458; 
15100; 51484; 5871; 14051; 514; 
15110; 51215; 5685; 14320; 573; 
15120; 50943; 5502; 14592; 636; 
15130; 50669; 5322; 14866; 702; 
15140; 50394; 5144; 15141; 771; 
15150; 50117; 4969; 15418; 843; 
15160; 49838; 4797; 15697; 919; 
15170; 49557; 4628; 15978; 997; 
15180; 49275; 4461; 16260; 1079; 
15190; 48991; 4298; 16544; 1164; 
15200; 48706; 4137; 16829; 1253; 
15210; 48419; 3979; 17116; 1344; 
15220; 48130; 3824; 17405; 1438; 
15230; 47840; 3672; 17695; 1536; 
15240; 47548; 3522; 17987; 1637; 
15250; 47255; 3376; 18280; 1740; 
15260; 46960; 3233; 18575; 1847; 
15270; 46664; 3092; 18871; 1957; 
15280; 46367; 2955; 19168; 2071; 
15290; 46068; 2820; 19467; 2187; 
15300; 45768; 2689; 19767; 2306; 
15310; 45466; 2560; 20069; 2428; 
15320; 45164; 2435; 20371; 2554; 
15330; 44860; 2312; 20675; 2682; 
15340; 44555; 2193; 20980; 2813; 
15350; 44248; 2077; 21287; 2948; 
15360; 43941; 1963; 21594; 3085; 
15370; 43632; 1853; 21903; 3225; 
15380; 43323; 1746; 22212; 3368; 
15390; 43012; 1642; 22523; 3515; 
15400; 42700; 1541; 22835; 3664; 
15410; 42387; 1443; 23148; 3816; 
15420; 42074; 1349; 23461; 3971; 
15430; 41759; 1257; 23776; 4128; 
15440; 41443; 1169; 24092; 4289; 
15450; 41127; 1084; 24408; 4453; 
15460; 40810; 1002; 24725; 4619; 
15470; 40492; 923; 25043; 4788; 
15480; 40173; 847; 25362; 4960; 
15490; 39853; 775; 25682; 5135; 
15500; 39533; 706; 26002; 5312; 
15510; 39212; 639; 26323; 5493; 
15520; 38890; 577; 26645; 5676; 
15530; 38568; 517; 26967; 5861; 
15540; 38245; 461; 27290; 6050; 
15550; 37922; 407; 27613; 6241; 
15560; 37598; 358; 27937; 6434; 
15570; 37274; 311; 28261; 6631; 
15580; 36949; 267; 28586; 6830; 
15590; 36624; 227; 28911; 7031; 
15600; 36298; 190; 29237; 7235; 
15610; 35972; 157; 29563; 7442; 
15620; 35646; 126; 29889; 7651; 
15630; 35320; 99; 30215; 7863; 
15640; 34993; 75; 30542; 8077; 
15650; 34666; 55; 30869; 8294; 
15660; 34339; 37; 31196; 8513; 
15670; 34011; 23; 31524; 8734; 
15680; 33684; 12; 31851; 8958; 
15690; 33356; 5; 32179; 9185; 
15700; 33028; 1; 32507; 9413; 
15710; 32701; 0; 32834; 9644; 
15720; 32373; 2; 33162; 9878; 
15730; 32045; 7; 33490; 10113; 
15740; 31718; 16; 33817; 10351; 
15750; 31390; 28; 34145; 10591; 
15760; 31063; 44; 34472; 10834; 
15770; 30736; 63; 34799; 11078; 
15780; 30409; 84; 35126; 11325; 
15790; 30082; 110; 35453; 11574; 
15800; 29756; 138; 35779; 11825; 
15810; 29430; 170; 36105; 12078; 
15820; 29104; 205; 36431; 12333; 
15830; 28779; 243; 36756; 12590; 
15840; 28453; 285; 37082; 12849; 
15850; 28129; 329; 37406; 13110; 
15860; 27805; 377; 37730; 13374; 
15870; 27481; 429; 38054; 13639; 
15880; 27158; 483; 38377; 13906; 
15890; 26835; 541; 38700; 14174; 
15900; 26513; 602; 39022; 14445; 
15910; 26192; 666; 39343; 14718; 
15920; 25871; 733; 39664; 14992; 
15930; 25551; 804; 39984; 15268; 
15940; 25232; 878; 40303; 15546; 
15950; 24914; 955; 40621; 15826; 
15960; 24596; 1035; 40939; 16107; 
15970; 24279; 1118; 41256; 16390; 
15980; 23963; 1205; 41572; 16675; 
15990; 23648; 1294; 41887; 16961; 
16000; 23333; 1387; 42202; 17249; 
16010; 23020; 1483; 42515; 17538; 
16020; 22708; 1582; 42827; 17829; 
16030; 22396; 1684; 43139; 18122; 
16040; 22086; 1789; 43449; 18415; 
16050; 21777; 1898; 43758; 18711; 
16060; 21469; 2009; 44066; 19007; 
16070; 21162; 2124; 44373; 19306; 
16080; 20856; 2241; 44679; 19605; 
16090; 20551; 2362; 44984; 19906; 
16100; 20248; 2486; 45287; 20208; 
16110; 19946; 2612; 45589; 20511; 
16120; 19645; 2742; 45890; 20815; 
16130; 19345; 2875; 46190; 21121; 
16140; 19047; 3010; 46488; 21428; 
16150; 18750; 3149; 46785; 21736; 
16160; 18454; 3291; 47081; 22045; 
16170; 18160; 3435; 47375; 22355; 
16180; 17868; 3583; 47667; 22666; 
16190; 17577; 3733; 47958; 22979; 
16200; 17287; 3887; 48248; 23292; 
16210; 16999; 4043; 48536; 23606; 
16220; 16713; 4202; 48822; 23921; 
16230; 16428; 4364; 49107; 24237; 
16240; 16145; 4529; 49390; 24554; 
16250; 15863; 4696; 49672; 24872; 
16260; 15583; 4867; 49952; 25190; 
16270; 15305; 5040; 50230; 25509; 
16280; 15029; 5216; 50506; 25829; 
16290; 14754; 5395; 50781; 26150; 
16300; 14481; 5576; 51054; 26471; 
16310; 14210; 5761; 51325; 26793; 
16320; 13941; 5948; 51594; 27115; 
16330; 13674; 6137; 51861; 27438; 
16340; 13409; 6329; 52126; 27762; 
16350; 13145; 6524; 52390; 28086; 
16360; 12884; 6722; 52651; 28410; 
16370; 12624; 6922; 52911; 28735; 
16380; 12367; 7125; 53168; 29061; 
16390; 12111; 7330; 53424; 29387; 
16400; 11858; 7538; 53677; 29713; 
16410; 11607; 7748; 53928; 30039; 
16420; 11358; 7961; 54177; 30366; 
16430; 11111; 8176; 54424; 30693; 
16440; 10866; 8394; 54669; 31020; 
16450; 10623; 8614; 54912; 31347; 
16460; 10383; 8837; 55152; 31675; 
16470; 10145; 9062; 55390; 32002; 
16480; 9909; 9290; 55626; 32330; 
16490; 9675; 9519; 55860; 32657; 
16500; 9444; 9751; 56091; 32985; 
16510; 9215; 9986; 56320; 33313; 
16520; 8988; 10222; 56547; 33640; 
16530; 8764; 10461; 56771; 33968; 
16540; 8542; 10702; 56993; 34295; 
16550; 8323; 10946; 57212; 34622; 
16560; 8106; 11191; 57429; 34949; 
16570; 7891; 11439; 57644; 35276; 
16580; 7679; 11689; 57856; 35603; 
16590; 7469; 11941; 58066; 35929; 
16600; 7262; 12195; 58273; 36255; 
16610; 7058; 12451; 58477; 36581; 
16620; 6856; 12709; 58679; 36906; 
16630; 6657; 12969; 58878; 37231; 
16640; 6460; 13231; 59075; 37555; 
16650; 6266; 13495; 59269; 37879; 
16660; 6075; 13761; 59460; 38203; 
16670; 5886; 14029; 59649; 38526; 
16680; 5700; 14299; 59835; 38848; 
16690; 5517; 14570; 60018; 39170; 
16700; 5336; 14844; 60199; 39491; 
16710; 5158; 15119; 60377; 39811; 
16720; 4983; 15396; 60552; 40131; 
16730; 4811; 15675; 60724; 40450; 
16740; 4641; 15955; 60894; 40768; 
16750; 4475; 16237; 61060; 41085; 
16760; 4311; 16521; 61224; 41402; 
16770; 4150; 16806; 61385; 41717; 
16780; 3991; 17093; 61544; 42032; 
16790; 3836; 17382; 61699; 42346; 
16800; 3684; 17672; 61851; 42659; 
16810; 3534; 17964; 62001; 42971; 
16820; 3388; 18257; 62147; 43281; 
16830; 3244; 18551; 62291; 43591; 
16840; 3103; 18847; 62432; 43900; 
16850; 2966; 19144; 62569; 44208; 
16860; 2831; 19443; 62704; 44514; 
16870; 2699; 19743; 62836; 44819; 
16880; 2570; 20044; 62965; 45124; 
16890; 2445; 20347; 63090; 45426; 
16900; 2322; 20651; 63213; 45728; 
16910; 2202; 20956; 63333; 46028; 
16920; 2086; 21262; 63449; 46327; 
16930; 1972; 21570; 63563; 46625; 
16940; 1862; 21878; 63673; 46921; 
16950; 1754; 22188; 63781; 47216; 
16960; 1650; 22498; 63885; 47509; 
16970; 1549; 22810; 63986; 47801; 
16980; 1451; 23123; 64084; 48092; 
16990; 1356; 23436; 64179; 48381; 
17000; 1264; 23751; 64271; 48668; 
17010; 1176; 24066; 64359; 48954; 
17020; 1090; 24383; 64445; 49238; 
17030; 1008; 24700; 64527; 49520; 
17040; 929; 25018; 64606; 49801; 
17050; 853; 25337; 64682; 50080; 
17060; 780; 25656; 64755; 50357; 
17070; 711; 25976; 64824; 50633; 
17080; 645; 26297; 64890; 50907; 
17090; 582; 26619; 64953; 51179; 
17100; 522; 26941; 65013; 51449; 
17110; 465; 27264; 65070; 51717; 
17120; 412; 27587; 65123; 51983; 
17130; 361; 27911; 65174; 52248; 
17140; 314; 28235; 65221; 52510; 
17150; 271; 28560; 65264; 52771; 
17160; 230; 28885; 65305; 53030; 
17170; 193; 29211; 65342; 53286; 
17180; 159; 29537; 65376; 53540; 
17190; 128; 29863; 65407; 53793; 
17200; 101; 30189; 65434; 54043; 
17210; 77; 30516; 65458; 54291; 
17220; 56; 30843; 65479; 54537; 
17230; 38; 31170; 65497; 54781; 
17240; 24; 31498; 65511; 55023; 
17250; 13; 31825; 65522; 55262; 
17260; 5; 32153; 65530; 55499; 
17270; 1; 32480; 65534; 55734; 
17280; 0; 32808; 65535; 55967; 
17290; 2; 33136; 65533; 56197; 
17300; 7; 33463; 65528; 56425; 
17310; 15; 33791; 65520; 56650; 
17320; 27; 34118; 65508; 56874; 
17330; 43; 34446; 65492; 57094; 
17340; 61; 34773; 65474; 57313; 
17350; 83; 35100; 65452; 57528; 
17360; 108; 35427; 65427; 57742; 
17370; 136; 35753; 65399; 57953; 
17380; 167; 36079; 65368; 58161; 
17390; 202; 36405; 65333; 58367; 
17400; 240; 36731; 65295; 58570; 
17410; 281; 37056; 65254; 58771; 
17420; 326; 37380; 65209; 58969; 
17430; 374; 37704; 65161; 59164; 
17440; 425; 38028; 65110; 59357; 
17450; 479; 38351; 65056; 59547; 
17460; 536; 38674; 64999; 59735; 
17470; 597; 38996; 64938; 59920; 
17480; 661; 39317; 64874; 60102; 
17490; 728; 39638; 64807; 60281; 
17500; 798; 39958; 64737; 60458; 
17510; 872; 40277; 64663; 60632; 
17520; 948; 40596; 64587; 60803; 
17530; 1028; 40914; 64507; 60971; 
17540; 1111; 41231; 64424; 61136; 
17550; 1198; 41547; 64337; 61299; 
17560; 1287; 41862; 64248; 61459; 
17570; 1379; 42177; 64156; 61615; 
17580; 1475; 42490; 64060; 61769; 
17590; 1574; 42802; 63961; 61920; 
17600; 1676; 43114; 63859; 62069; 
17610; 1781; 43424; 63754; 62214; 
17620; 1889; 43734; 63646; 62356; 
17630; 2000; 44042; 63535; 62495; 
17640; 2114; 44349; 63421; 62632; 
17650; 2232; 44655; 63303; 62765; 
17660; 2352; 44960; 63183; 62896; 
17670; 2476; 45263; 63059; 63023; 
17680; 2602; 45565; 62933; 63147; 
17690; 2732; 45866; 62803; 63268; 
17700; 2864; 46166; 62671; 63387; 
17710; 2999; 46464; 62536; 63502; 
17720; 3138; 46761; 62397; 63614; 
17730; 3279; 47057; 62256; 63723; 
17740; 3424; 47351; 62111; 63829; 
17750; 3571; 47644; 61964; 63932; 
17760; 3721; 47935; 61814; 64031; 
17770; 3874; 48225; 61661; 64128; 
17780; 4030; 48513; 61505; 64221; 
17790; 4189; 48800; 61346; 64312; 
17800; 4351; 49085; 61184; 64399; 
17810; 4516; 49368; 61019; 64483; 
17820; 4683; 49650; 60852; 64564; 
17830; 4853; 49930; 60682; 64641; 
17840; 5026; 50208; 60509; 64716; 
17850; 5202; 50484; 60333; 64787; 
17860; 5381; 50759; 60154; 64855; 
17870; 5562; 51032; 59973; 64920; 
17880; 5746; 51303; 59789; 64981; 
17890; 5933; 51573; 59602; 65040; 
17900; 6122; 51840; 59413; 65095; 
17910; 6314; 52105; 59221; 65147; 
17920; 6509; 52369; 59026; 65196; 
17930; 6706; 52631; 58829; 65241; 
17940; 6906; 52890; 58629; 65283; 
17950; 7108; 53148; 58427; 65322; 
17960; 7314; 53403; 58221; 65358; 
17970; 7521; 53657; 58014; 65390; 
17980; 7731; 53908; 57804; 65420; 
17990; 7944; 54158; 57591; 65445; 
18000; 8159; 54405; 57376; 65468; 
18010; 8377; 54650; 57158; 65487; 
18020; 8597; 54893; 56938; 65504; 
18030; 8819; 55133; 56716; 65516; 
18040; 9044; 55372; 56491; 65526; 
18050; 9271; 55608; 56264; 65532; 
18060; 9501; 55841; 56034; 65535; 
18070; 9733; 56073; 55802; 65535; 
18080; 9967; 56302; 55568; 65531; 
18090; 10203; 56529; 55332; 65525; 
18100; 10442; 56753; 55093; 65514; 
18110; 10683; 56975; 54852; 65501; 
18120; 10926; 57195; 54609; 65484; 
18130; 11172; 57412; 54363; 65464; 
18140; 11419; 57627; 54116; 65441; 
18150; 11669; 57839; 53866; 65415; 
18160; 11921; 58049; 53614; 65385; 
18170; 12175; 58256; 53360; 65352; 
18180; 12430; 58461; 53105; 65316; 
18190; 12688; 58663; 52847; 65276; 
18200; 12948; 58862; 52587; 65234; 
18210; 13210; 59059; 52325; 65188; 
18220; 13474; 59254; 52061; 65138; 
18230; 13740; 59445; 51795; 65086; 
18240; 14008; 59634; 51527; 65030; 
18250; 14277; 59820; 51258; 64971; 
18260; 14549; 60004; 50986; 64909; 
18270; 14822; 60185; 50713; 64844; 
18280; 15097; 60363; 50438; 64775; 
18290; 15374; 60538; 50161; 64703; 
18300; 15652; 60711; 49883; 64628; 
18310; 15933; 60880; 49602; 64550; 
18320; 16215; 61047; 49320; 64469; 
18330; 16498; 61211; 49037; 64384; 
18340; 16784; 61373; 48751; 64297; 
18350; 17070; 61531; 48465; 64206; 
18360; 17359; 61687; 48176; 64112; 
18370; 17649; 61839; 47886; 64015; 
18380; 17940; 61989; 47595; 63915; 
18390; 18233; 62136; 47302; 63811; 
18400; 18528; 62280; 47007; 63705; 
18410; 18823; 62421; 46712; 63595; 
18420; 19121; 62559; 46414; 63483; 
18430; 19419; 62694; 46116; 63367; 
18440; 19719; 62826; 45816; 63248; 
18450; 20020; 62954; 45515; 63126; 
18460; 20323; 63080; 45212; 63002; 
18470; 20627; 63203; 44908; 62874; 
18480; 20932; 63323; 44603; 62743; 
18490; 21238; 63440; 44297; 62609; 
18500; 21545; 63554; 43990; 62472; 
18510; 21854; 63665; 43681; 62332; 
18520; 22163; 63772; 43372; 62190; 
18530; 22474; 63877; 43061; 62044; 
18540; 22785; 63978; 42750; 61895; 
18550; 23098; 64076; 42437; 61744; 
18560; 23411; 64171; 42124; 61589; 
18570; 23726; 64263; 41809; 61432; 
18580; 24041; 64352; 41494; 61272; 
18590; 24358; 64438; 41177; 61109; 
18600; 24675; 64520; 40860; 60943; 
18610; 24993; 64600; 40542; 60774; 
18620; 25311; 64676; 40224; 60602; 
18630; 25631; 64749; 39904; 60428; 
18640; 25951; 64819; 39584; 60251; 
18650; 26272; 64885; 39263; 60071; 
18660; 26593; 64949; 38942; 59889; 
18670; 26915; 65009; 38620; 59704; 
18680; 27238; 65066; 38297; 59516; 
18690; 27561; 65119; 37974; 59325; 
18700; 27885; 65170; 37650; 59132; 
18710; 28209; 65217; 37326; 58936; 
18720; 28534; 65261; 37001; 58737; 
18730; 28859; 65302; 36676; 58536; 
18740; 29185; 65339; 36350; 58332; 
18750; 29511; 65373; 36024; 58126; 
18760; 29837; 65404; 35698; 57917; 
18770; 30163; 65432; 35372; 57706; 
18780; 30490; 65456; 35045; 57492; 
18790; 30817; 65477; 34718; 57276; 
18800; 31144; 65495; 34391; 57057; 
18810; 31472; 65510; 34063; 56836; 
18820; 31799; 65521; 33736; 56613; 
18830; 32127; 65529; 33408; 56387; 
18840; 32454; 65534; 33081; 56158; 
18850; 32782; 65535; 32753; 55928; 
18860; 33110; 65534; 32425; 55695; 
18870; 33437; 65529; 32098; 55459; 
18880; 33765; 65520; 31770; 55222; 
18890; 34092; 65509; 31443; 54982; 
18900; 34420; 65494; 31115; 54740; 
18910; 34747; 65476; 30788; 54496; 
18920; 35074; 65454; 30461; 54250; 
18930; 35401; 65430; 30134; 54001; 
18940; 35727; 65402; 29808; 53750; 
18950; 36053; 65370; 29482; 53498; 
18960; 36379; 65336; 29156; 53243; 
18970; 36705; 65298; 28830; 52986; 
18980; 37030; 65257; 28505; 52727; 
18990; 37354; 65213; 28181; 52466; 
19000; 37679; 65165; 27856; 52204; 
19010; 38002; 65115; 27533; 51939; 
19020; 38326; 65061; 27209; 51672; 
19030; 38648; 65003; 26887; 51403; 
19040; 38970; 64943; 26565; 51133; 
19050; 39292; 64879; 26243; 50861; 
19060; 39613; 64813; 25922; 50587; 
19070; 39933; 64743; 25602; 50311; 
19080; 40252; 64669; 25283; 50033; 
19090; 40571; 64593; 24964; 49754; 
19100; 40889; 64513; 24646; 49473; 
19110; 41206; 64430; 24329; 49190; 
19120; 41522; 64344; 24013; 48906; 
19130; 41837; 64255; 23698; 48620; 
19140; 42152; 64163; 23383; 48332; 
19150; 42465; 64068; 23070; 48043; 
19160; 42778; 63969; 22757; 47752; 
19170; 43089; 63867; 22446; 47460; 
19180; 43400; 63763; 22135; 47166; 
19190; 43709; 63655; 21826; 46871; 
19200; 44017; 63544; 21518; 46575; 
19210; 44324; 63430; 21211; 46277; 
19220; 44630; 63313; 20905; 45978; 
19230; 44935; 63193; 20600; 45677; 
19240; 45239; 63069; 20296; 45376; 
19250; 45541; 62943; 19994; 45072; 
19260; 45842; 62814; 19693; 44768; 
19270; 46142; 62682; 19393; 44463; 
19280; 46441; 62546; 19094; 44156; 
19290; 46738; 62408; 18797; 43848; 
19300; 47034; 62267; 18501; 43539; 
19310; 47328; 62123; 18207; 43229; 
19320; 47621; 61976; 17914; 42918; 
19330; 47912; 61826; 17623; 42606; 
19340; 48202; 61673; 17333; 42293; 
19350; 48490; 61517; 17045; 41979; 
19360; 48777; 61358; 16758; 41664; 
19370; 49062; 61197; 16473; 41348; 
19380; 49345; 61033; 16190; 41032; 
19390; 49627; 60865; 15908; 40714; 
19400; 49907; 60695; 15628; 40396; 
19410; 50186; 60523; 15349; 40077; 
19420; 50462; 60347; 15073; 39757; 
19430; 50737; 60169; 14798; 39437; 
19440; 51010; 59988; 14525; 39115; 
19450; 51282; 59804; 14253; 38794; 
19460; 51551; 59617; 13984; 38471; 
19470; 51819; 59428; 13716; 38148; 
19480; 52084; 59236; 13451; 37825; 
19490; 52348; 59042; 13187; 37501; 
19500; 52610; 58845; 12925; 37176; 
19510; 52870; 58645; 12665; 36851; 
19520; 53127; 58443; 12408; 36526; 
19530; 53383; 58238; 12152; 36200; 
19540; 53637; 58030; 11898; 35874; 
19550; 53888; 57820; 11647; 35548; 
19560; 54138; 57608; 11397; 35221; 
19570; 54385; 57393; 11150; 34894; 
19580; 54630; 57176; 10905; 34567; 
19590; 54873; 56956; 10662; 34240; 
19600; 55114; 56734; 10421; 33913; 
19610; 55353; 56509; 10182; 33585; 
19620; 55589; 56282; 9946; 33257; 
19630; 55823; 56052; 9712; 32930; 
19640; 56055; 55821; 9480; 32602; 
19650; 56284; 55587; 9251; 32274; 
19660; 56511; 55350; 9024; 31947; 
19670; 56736; 55112; 8799; 31619; 
19680; 56958; 54871; 8577; 31292; 
19690; 57178; 54628; 8357; 30965; 
19700; 57395; 54383; 8140; 30638; 
19710; 57610; 54136; 7925; 30311; 
19720; 57822; 53886; 7713; 29984; 
19730; 58032; 53634; 7503; 29658; 
19740; 58240; 53381; 7295; 29332; 
19750; 58445; 53125; 7090; 29006; 
19760; 58647; 52867; 6888; 28681; 
19770; 58847; 52607; 6688; 28356; 
19780; 59044; 52346; 6491; 28031; 
19790; 59238; 52082; 6297; 27707; 
19800; 59430; 51816; 6105; 27384; 
19810; 59619; 51549; 5916; 27061; 
19820; 59806; 51279; 5729; 26738; 
19830; 59989; 51008; 5546; 26417; 
19840; 60170; 50735; 5365; 26096; 
19850; 60349; 50460; 5186; 25775; 
19860; 60524; 50183; 5011; 25455; 
19870; 60697; 49905; 4838; 25136; 
19880; 60867; 49625; 4668; 24818; 
19890; 61034; 49343; 4501; 24500; 
19900; 61198; 49059; 4337; 24184; 
19910; 61360; 48774; 4175; 23868; 
19920; 61519; 48487; 4016; 23553; 
19930; 61674; 48199; 3861; 23239; 
19940; 61827; 47909; 3708; 22926; 
19950; 61977; 47618; 3558; 22614; 
19960; 62124; 47325; 3411; 22303; 
19970; 62268; 47031; 3267; 21993; 
19980; 62409; 46735; 3126; 21684; 
19990; 62548; 46438; 2987; 21376; 
20000; 62683; 46140; 2852; 21070; 
20010; 62815; 45840; 2720; 20764; 
20020; 62944; 45539; 2591; 20460; 
20030; 63071; 45236; 2464; 20157; 
20040; 63194; 44933; 2341; 19855; 
20050; 63314; 44628; 2221; 19554; 
20060; 63431; 44322; 2104; 19255; 
20070; 63545; 44014; 1990; 18957; 
20080; 63656; 43706; 1879; 18661; 
20090; 63764; 43397; 1771; 18366; 
20100; 63868; 43086; 1667; 18072; 
20110; 63970; 42775; 1565; 17780; 
20120; 64069; 42462; 1466; 17489; 
20130; 64164; 42149; 1371; 17200; 
20140; 64256; 41834; 1279; 16913; 
20150; 64345; 41519; 1190; 16627; 
20160; 64431; 41203; 1104; 16342; 
20170; 64514; 40886; 1021; 16060; 
20180; 64594; 40568; 941; 15779; 
20190; 64670; 40249; 865; 15499; 
20200; 64743; 39930; 792; 15222; 
20210; 64813; 39610; 722; 14946; 
20220; 64880; 39289; 655; 14672; 
20230; 64944; 38967; 591; 14400; 
20240; 65004; 38645; 531; 14129; 
20250; 65061; 38323; 474; 13860; 
20260; 65115; 37999; 420; 13594; 
20270; 65166; 37676; 369; 13329; 
20280; 65213; 37351; 322; 13066; 
20290; 65258; 37027; 277; 12805; 
20300; 65298; 36702; 237; 12547; 
20310; 65336; 36376; 199; 12290; 
20320; 65371; 36050; 164; 12035; 
20330; 65402; 35724; 133; 11782; 
20340; 65430; 35398; 105; 11532; 
20350; 65454; 35071; 81; 11283; 
20360; 65476; 34744; 59; 11037; 
20370; 65494; 34417; 41; 10793; 
20380; 65509; 34089; 26; 10551; 
20390; 65520; 33762; 15; 10311; 
20400; 65529; 33434; 6; 10073; 
20410; 65534; 33107; 1; 9838; 
20420; 65535; 32779; 0; 9605; 
20430; 65534; 32451; 1; 9375; 
20440; 65529; 32124; 6; 9146; 
20450; 65521; 31796; 14; 8920; 
20460; 65510; 31469; 25; 8697; 
20470; 65495; 31141; 40; 8476; 
20480; 65477; 30814; 58; 8257; 
20490; 65456; 30487; 79; 8041; 
20500; 65432; 30160; 103; 7827; 
20510; 65404; 29834; 131; 7616; 
20520; 65373; 29508; 162; 7407; 
20530; 65339; 29182; 196; 7201; 
20540; 65301; 28856; 234; 6997; 
20550; 65260; 28531; 275; 6796; 
20560; 65217; 28206; 318; 6597; 
20570; 65169; 27882; 366; 6402; 
20580; 65119; 27558; 416; 6208; 
20590; 65065; 27235; 470; 6018; 
20600; 65008; 26912; 527; 5830; 
20610; 64948; 26590; 587; 5645; 
20620; 64885; 26269; 650; 5462; 
20630; 64818; 25948; 717; 5282; 
20640; 64748; 25628; 787; 5105; 
20650; 64675; 25308; 860; 4931; 
20660; 64599; 24990; 936; 4759; 
20670; 64520; 24672; 1015; 4591; 
20680; 64437; 24355; 1098; 4425; 
20690; 64351; 24038; 1184; 4262; 
20700; 64263; 23723; 1272; 4102; 
20710; 64171; 23408; 1364; 3944; 
20720; 64075; 23095; 1460; 3790; 
20730; 63977; 22782; 1558; 3638; 
20740; 63876; 22471; 1659; 3490; 
20750; 63771; 22160; 1764; 3344; 
20760; 63664; 21851; 1871; 3201; 
20770; 63553; 21542; 1982; 3062; 
20780; 63439; 21235; 2096; 2925; 
20790; 63322; 20929; 2213; 2791; 
20800; 63202; 20624; 2333; 2660; 
20810; 63079; 20320; 2456; 2532; 
20820; 62953; 20018; 2582; 2407; 
20830; 62824; 19716; 2711; 2286; 
20840; 62692; 19417; 2843; 2167; 
20850; 62557; 19118; 2978; 2051; 
20860; 62419; 18821; 3116; 1939; 
20870; 62278; 18525; 3257; 1829; 
20880; 62134; 18231; 3401; 1723; 
20890; 61988; 17938; 3547; 1619; 
20900; 61838; 17646; 3697; 1519; 
20910; 61685; 17356; 3850; 1422; 
20920; 61530; 17068; 4005; 1328; 
20930; 61371; 16781; 4164; 1237; 
20940; 61210; 16496; 4325; 1150; 
20950; 61046; 16212; 4489; 1065; 
20960; 60879; 15930; 4656; 984; 
20970; 60709; 15650; 4826; 906; 
20980; 60536; 15371; 4999; 831; 
20990; 60361; 15095; 5174; 759; 
21000; 60183; 14820; 5352; 691; 
21010; 60002; 14546; 5533; 625; 
21020; 59819; 14275; 5716; 563; 
21030; 59632; 14005; 5903; 504; 
21040; 59443; 13738; 6092; 449; 
21050; 59252; 13472; 6283; 396; 
21060; 59057; 13208; 6478; 347; 
21070; 58861; 12946; 6674; 301; 
21080; 58661; 12686; 6874; 258; 
21090; 58459; 12428; 7076; 219; 
21100; 58254; 12172; 7281; 183; 
21110; 58047; 11918; 7488; 150; 
21120; 57837; 11667; 7698; 120; 
21130; 57625; 11417; 7910; 93; 
21140; 57410; 11169; 8125; 70; 
21150; 57193; 10924; 8342; 50; 
21160; 56973; 10681; 8562; 34; 
21170; 56751; 10440; 8784; 20; 
21180; 56527; 10201; 9008; 10; 
21190; 56300; 9965; 9235; 4; 
21200; 56071; 9731; 9464; 0; 
21210; 55839; 9499; 9696; 0; 
21220; 55605; 9269; 9930; 3; 
21230; 55369; 9042; 10166; 9; 
21240; 55131; 8817; 10404; 19; 
21250; 54890; 8595; 10645; 32; 
21260; 54648; 8375; 10887; 48; 
21270; 54402; 8157; 11133; 67; 
21280; 54155; 7942; 11380; 90; 
21290; 53906; 7729; 11629; 116; 
21300; 53655; 7519; 11880; 145; 
21310; 53401; 7312; 12134; 177; 
21320; 53145; 7107; 12390; 213; 
21330; 52888; 6904; 12647; 252; 
21340; 52628; 6704; 12907; 294; 
21350; 52367; 6507; 13168; 340; 
21360; 52103; 6312; 13432; 389; 
21370; 51837; 6120; 13698; 441; 
21380; 51570; 5931; 13965; 496; 
21390; 51301; 5744; 14234; 554; 
21400; 51030; 5560; 14505; 616; 
21410; 50757; 5379; 14778; 681; 
21420; 50482; 5200; 15053; 749; 
21430; 50205; 5025; 15330; 820; 
21440; 49927; 4852; 15608; 894; 
21450; 49647; 4681; 15888; 972; 
21460; 49365; 4514; 16170; 1053; 
21470; 49082; 4350; 16453; 1137; 
21480; 48797; 4188; 16738; 1224; 
21490; 48510; 4029; 17025; 1314; 
21500; 48222; 3873; 17313; 1408; 
21510; 47932; 3720; 17603; 1504; 
21520; 47641; 3570; 17894; 1604; 
21530; 47349; 3422; 18186; 1707; 
21540; 47054; 3278; 18481; 1813; 
21550; 46759; 3137; 18776; 1922; 
21560; 46462; 2998; 19073; 2034; 
